"recid","age","hsged","white","children","jtpa","married","male","treatment","delta","days"
317281,31,1,1,0,1,0,1,1,1,10
317283,37,1,1,1,1,1,1,1,1,82
317284,25,1,1,0,1,0,1,1,1,1
317285,38,0,1,1,0,1,0,0,1,4
317288,22,1,1,0,1,1,0,0,1,287
317290,24,1,1,0,0,0,0,0,1,271
317292,17,0,1,0,1,0,0,1,1,101
317293,34,1,1,1,1,0,0,1,1,24
317296,20,1,1,1,1,0,0,1,1,6
317298,20,0,0,1,0,0,1,0,1,449
317299,19,0,0,0,0,0,0,0,1,145
317301,28,1,0,1,0,1,1,0,1,420
317303,28,0,1,1,1,0,0,0,1,127
317304,20,0,0,0,1,0,1,1,1,298
317306,21,1,0,0,0,0,1,1,1,554
317307,18,0,0,0,1,0,1,1,1,209
317309,36,1,0,1,1,1,0,1,1,147
317311,16,0,1,0,1,0,1,1,1,485
317312,60,1,1,0,1,1,0,1,1,29
317313,42,1,1,0,1,0,0,1,0,705
317314,38,0,1,0,0,0,1,0,1,387
317315,17,0,0,0,0,0,0,1,1,300
317316,24,1,1,0,1,0,1,1,1,18
317317,49,1,1,1,1,1,0,1,1,414
317318,23,0,0,1,1,0,0,1,0,588
317319,37,0,1,0,0,0,1,1,0,643
317326,18,0,0,1,0,1,0,1,0,536
317327,37,1,1,0,0,0,1,1,1,100
317328,23,1,1,1,1,0,0,0,1,83
317329,16,0,0,0,0,0,1,1,1,247
317332,21,1,1,0,0,0,0,1,0,604
317334,19,0,1,0,1,0,1,1,1,80
317335,26,0,0,1,0,1,0,1,1,28
317337,52,0,0,0,0,1,1,1,1,88
317339,20,1,0,1,1,0,0,1,1,7
317340,19,1,1,0,1,0,1,1,1,300
317341,36,1,1,0,1,0,0,1,1,113
317344,19,0,1,1,0,1,0,1,1,67
317345,18,0,1,1,1,1,0,1,1,270
317347,24,1,0,1,0,0,0,1,1,8
317348,38,0,1,1,1,1,1,1,1,221
317349,34,0,1,1,0,0,0,1,1,29
317350,30,0,1,1,0,0,0,0,1,559
317351,27,0,0,1,1,0,1,1,1,22
317353,19,1,1,0,0,0,0,0,1,497
317354,29,1,1,1,1,0,0,1,1,106
317355,29,1,1,1,1,0,0,1,0,637
317356,29,0,0,0,1,1,0,1,0,428
317359,25,0,0,0,0,0,1,1,1,28
317360,19,0,0,1,1,0,0,1,1,54
317361,24,0,1,1,1,0,0,1,1,477
317363,67,0,1,0,1,0,0,1,1,148
317364,42,0,1,0,0,0,1,1,1,38
317367,20,1,1,1,0,0,1,0,1,115
317368,27,1,1,0,0,0,1,1,1,8
317369,31,0,0,1,0,0,0,0,1,267
317371,25,0,1,0,0,0,1,0,1,58
317373,31,1,0,1,0,0,0,1,1,380
317374,32,1,1,0,0,0,0,0,1,189
317375,29,1,0,0,0,0,1,1,0,637
317377,20,1,1,0,0,0,0,0,1,86
317379,20,1,0,0,1,0,0,1,1,237
317380,16,0,0,0,1,0,1,1,1,48
317382,33,1,0,1,0,1,1,0,1,41
317383,29,0,1,1,0,1,0,0,1,631
317384,23,0,0,0,0,0,0,1,0,695
317386,41,1,1,0,1,1,1,1,1,43
317387,35,1,0,0,1,1,1,1,1,5
317389,43,1,0,0,1,0,0,1,1,65
317391,22,1,1,0,1,0,1,1,1,45
317394,24,1,0,0,0,0,1,0,1,34
317395,20,1,0,0,1,0,1,1,1,101
317396,21,0,0,0,0,0,0,0,1,34
317397,17,0,0,0,0,0,0,0,1,256
317399,23,0,1,0,0,0,0,0,1,5
317400,31,1,0,1,0,0,0,0,1,428
317408,39,1,0,0,0,0,1,1,1,13
317412,36,1,1,0,0,0,1,1,1,142
317413,47,0,0,0,1,0,1,1,1,194
317415,33,1,0,0,1,0,1,1,1,176
317418,22,1,1,1,1,0,0,1,1,78
317419,19,1,1,1,0,1,0,0,1,63
317420,46,0,1,0,0,0,0,0,1,233
317421,21,0,1,0,1,0,0,1,1,28
317423,31,1,1,0,0,0,1,1,0,476
317424,19,1,0,1,1,0,0,1,1,12
317426,21,0,1,0,1,0,0,1,1,164
317427,19,1,1,0,0,0,1,0,1,35
317428,26,1,1,1,0,1,0,0,1,317
317431,41,1,1,1,0,1,0,1,1,510
317435,20,1,0,0,1,0,1,1,1,505
317438,22,0,0,1,0,0,0,1,1,349
317441,27,0,0,0,1,0,0,1,1,19
317443,34,0,0,1,0,0,1,1,1,16
317444,21,0,1,0,0,0,0,0,1,161
317446,38,0,1,1,0,1,1,1,1,274
317447,20,0,0,1,0,0,0,1,1,126
317448,21,1,0,0,1,0,1,1,1,545
317449,18,0,1,0,1,0,0,1,0,957
317452,24,1,0,1,1,0,0,1,1,121
317456,54,1,1,0,1,1,0,1,1,98
317457,19,1,0,0,0,0,1,0,1,251
317460,29,1,1,0,1,0,1,1,1,41
317461,22,1,1,0,1,0,0,1,1,625
317463,19,0,0,0,0,0,1,0,1,2
317464,19,1,1,0,1,0,1,1,1,529
317466,18,0,1,0,0,0,0,1,1,680
317468,30,1,1,1,0,1,0,0,1,366
317470,36,0,1,0,0,0,0,0,0,776
317471,23,1,0,1,0,0,0,1,1,40
317472,37,1,1,1,0,1,1,1,1,236
317473,18,0,1,0,1,0,1,1,0,819
317475,36,1,1,1,0,1,1,0,0,699
317477,24,1,0,0,0,0,1,1,1,202
317482,23,1,1,0,1,0,1,1,1,231
317488,22,1,1,1,0,0,0,1,1,127
317490,19,0,1,0,0,0,1,0,1,20
317491,18,0,0,0,1,0,1,1,0,422
317495,21,1,0,1,1,0,0,1,1,285
317497,16,0,1,0,0,0,0,1,1,219
317498,17,0,0,0,0,0,1,1,1,483
317499,33,0,0,1,0,1,1,1,1,28
317500,27,0,1,1,1,0,0,1,1,29
317502,26,0,0,0,0,0,1,0,0,699
317503,31,0,0,0,1,0,1,0,1,372
317505,38,1,1,1,1,1,1,1,1,279
317507,33,1,1,0,1,0,0,1,1,153
317509,19,1,1,1,0,0,0,1,1,26
317513,18,1,0,0,0,0,0,0,1,983
317515,20,0,1,0,1,0,1,1,1,34
317516,27,1,1,1,1,0,0,1,0,540
317517,38,1,1,0,0,0,1,1,1,532
317519,25,1,0,1,0,1,1,0,1,130
317520,23,1,1,1,1,0,0,1,1,6
317521,25,0,1,1,1,1,1,1,1,588
317522,19,0,1,0,0,0,0,1,1,177
317523,18,0,1,0,0,0,1,0,1,23
317524,38,0,1,1,1,0,0,1,1,37
317525,16,0,1,0,0,0,1,0,0,589
317526,20,0,0,1,0,0,0,1,1,604
317527,25,0,1,0,0,0,0,1,1,11
317528,46,1,0,0,0,0,1,0,1,298
317529,34,1,1,0,1,0,0,1,0,740
317531,27,1,0,0,0,0,1,0,1,388
317532,33,0,1,1,1,1,1,1,1,347
317533,19,0,0,1,0,0,0,1,1,125
317547,19,0,1,0,0,1,1,1,1,391
317548,21,1,0,1,0,0,0,1,1,616
317549,18,0,1,0,0,0,1,1,1,31
317550,31,1,0,1,1,1,0,1,1,490
317551,33,1,1,1,0,0,0,1,1,296
317553,24,0,1,1,1,1,1,1,1,11
317555,28,1,0,0,0,0,1,1,1,14
317556,41,1,0,0,0,0,0,1,1,343
317557,17,0,1,0,0,0,0,0,1,187
317558,18,0,0,0,1,0,1,1,1,294
317560,19,1,1,0,1,0,1,1,1,46
317562,40,1,1,0,1,0,0,1,0,634
317564,17,0,0,0,1,0,0,1,1,713
317566,22,1,1,0,1,0,0,1,0,1055
317570,41,0,0,1,1,1,0,0,0,598
317572,26,1,0,1,1,0,0,1,1,107
317574,18,1,0,0,0,0,1,1,1,331
317575,30,1,0,0,1,0,0,1,0,728
317577,25,0,1,0,1,0,1,1,1,194
317578,22,1,1,1,1,0,1,1,1,132
317580,30,0,0,1,1,0,0,1,0,629
317581,32,1,1,1,0,0,0,0,1,661
317583,24,1,0,0,0,0,1,0,1,170
317584,31,1,1,1,0,1,0,0,1,69
317586,20,1,0,0,0,0,1,1,1,390
317587,35,1,1,1,0,0,0,0,0,1077
317589,22,1,1,1,1,0,0,1,1,23
317591,33,1,1,1,1,0,0,1,1,405
317592,24,0,0,0,0,0,1,0,1,1
317593,38,1,1,1,0,1,0,0,1,132
317594,37,0,0,1,0,0,0,0,1,344
317598,27,1,1,0,0,0,1,0,1,182
317599,32,1,1,0,1,0,1,1,1,21
317600,25,0,0,0,1,0,1,1,1,121
317601,31,0,0,1,1,0,0,1,0,365
317602,24,1,1,1,1,0,1,1,1,154
317603,30,1,1,0,1,0,1,1,1,62
317605,27,0,1,1,0,1,0,0,1,14
317608,38,0,0,1,1,0,0,1,1,304
317609,42,1,0,0,1,0,1,1,1,76
317610,28,1,0,1,1,0,0,1,1,511
317611,18,1,1,1,1,0,0,1,1,386
317615,36,1,1,1,0,0,0,0,1,278
317617,21,0,1,1,1,0,0,1,1,23
317618,26,0,0,1,0,0,0,1,1,76
317625,43,0,0,1,1,0,0,1,1,317
317626,19,0,0,0,0,1,1,1,0,1104
317631,24,0,0,0,0,0,1,1,1,92
317633,43,1,1,1,1,0,0,1,1,394
317635,30,1,0,1,0,0,0,1,0,601
317636,38,1,0,1,1,0,0,1,1,15
317637,19,0,1,1,1,1,0,1,1,10
317638,37,1,0,1,1,0,0,1,1,462
317639,48,0,1,1,0,0,1,1,1,30
317640,34,1,1,1,0,0,0,0,1,99
317643,19,0,0,0,0,0,1,0,1,309
317644,22,1,1,1,1,1,0,1,1,163
317645,29,1,1,1,0,0,0,0,1,26
317646,31,0,1,0,1,0,0,0,1,604
317649,18,0,1,0,1,0,0,1,1,292
317650,38,0,1,0,1,0,0,1,1,11
317651,69,0,1,0,0,0,0,0,0,671
317652,57,1,1,0,0,0,0,1,1,189
317653,22,0,0,1,1,0,0,1,1,356
317655,48,1,0,0,1,0,0,1,1,21
317656,19,1,0,0,0,0,0,1,1,138
317661,22,0,1,0,1,0,1,1,1,20
317663,21,0,1,1,1,0,0,1,1,475
317664,20,1,1,0,1,0,0,1,0,545
317667,26,1,1,1,0,1,1,0,0,880
317668,18,0,0,0,1,0,1,1,1,18
317669,19,0,1,0,1,0,1,1,1,262
317670,24,1,1,0,0,0,1,1,1,450
317673,27,0,1,1,0,0,0,0,0,662
317674,25,1,0,1,0,0,0,0,1,22
317675,17,0,1,0,1,0,1,1,1,54
317676,17,0,1,0,1,0,0,1,1,34
317677,18,0,1,1,0,0,0,0,1,111
317681,33,0,1,0,0,0,1,1,1,1
317682,25,1,1,1,0,1,1,1,0,562
317686,30,1,1,1,0,0,0,1,0,660
317689,24,1,0,1,1,1,0,1,0,806
317691,19,1,0,0,1,0,0,1,1,226
317695,52,1,1,1,0,0,1,0,1,219
317696,47,0,1,0,0,0,0,0,1,14
317697,42,1,1,1,1,0,0,1,0,477
317698,19,0,1,1,1,0,0,1,1,470
317700,19,0,0,0,0,0,1,1,1,117
317701,18,0,0,0,0,0,1,0,0,596
317702,24,1,1,1,0,1,0,0,1,12
317704,27,1,0,1,1,1,1,1,1,679
317705,46,1,1,1,1,0,0,1,1,140
317708,21,0,1,1,0,0,0,0,0,385
317710,38,0,0,1,1,0,0,1,1,47
317711,22,0,0,1,0,0,0,1,1,491
317713,19,0,1,1,0,0,0,0,0,767
317714,36,1,1,1,1,0,0,1,0,764
317716,28,1,1,1,1,1,0,1,1,201
317717,47,0,1,0,1,0,1,1,1,17
317719,28,0,0,0,1,0,1,0,1,14
317721,32,0,1,1,0,0,0,0,0,575
317727,18,1,0,0,1,0,0,0,1,122
317728,34,0,1,0,0,1,1,1,1,186
317730,31,0,0,1,0,0,0,1,1,5
317733,17,0,1,0,1,0,1,1,1,33
317734,20,0,1,0,0,0,0,0,1,396
317735,22,1,0,1,1,0,0,1,1,86
317739,22,1,1,1,0,0,0,0,1,116
317741,26,0,1,1,0,1,1,1,1,7
317742,20,1,0,0,1,0,1,1,0,565
317743,34,1,0,0,1,0,1,0,1,23
317744,41,0,1,1,1,0,0,1,1,45
317745,38,0,0,0,0,0,1,1,0,587
317746,21,0,1,0,1,0,1,1,1,40
317750,24,1,1,1,0,1,1,1,1,58
317751,18,0,1,1,1,1,1,1,1,268
317753,34,1,1,1,1,1,0,1,1,374
317754,42,1,1,1,0,1,0,1,1,130
317756,21,1,1,1,1,0,0,1,1,132
317757,32,1,0,0,1,0,1,1,1,400
317760,22,0,0,0,1,0,1,1,1,90
317761,24,0,0,0,0,0,1,0,1,545
317762,31,0,0,1,1,1,0,1,1,197
317763,19,1,0,0,1,0,0,1,1,402
317765,21,0,1,1,1,0,0,1,1,34
317767,30,0,1,1,0,1,0,1,1,283
317768,29,1,0,0,0,0,1,0,1,372
317770,59,0,1,0,0,0,1,1,1,5
317776,23,0,1,1,1,0,0,1,1,122
317778,18,0,0,0,0,0,1,1,1,11
317781,26,0,1,1,1,0,0,1,1,262
317782,22,1,0,1,0,0,0,0,0,513
317783,19,0,0,0,1,1,0,1,1,93
317784,23,0,0,1,1,0,0,1,1,361
317786,31,0,1,0,0,0,1,1,1,70
317788,31,0,1,1,1,1,0,1,1,34
317790,19,0,0,0,0,0,1,0,1,87
317791,24,0,0,1,1,1,0,1,0,869
317792,35,1,0,0,1,0,1,1,1,366
317793,18,1,0,1,0,0,0,1,1,7
317795,65,0,1,0,1,0,0,1,0,540
317798,24,1,0,1,0,0,0,0,0,649
317799,38,1,1,1,0,1,1,1,1,147
317800,21,1,1,1,0,1,0,0,1,27
317801,29,1,1,1,0,0,0,0,1,89
317802,31,1,1,1,1,1,0,1,1,494
317804,38,1,0,1,0,0,0,1,1,76
317809,20,0,1,1,0,0,0,1,1,214
317810,62,0,1,1,0,1,1,0,1,491
317811,22,0,1,0,1,0,1,1,1,61
317813,24,0,0,0,0,0,0,0,1,15
317815,21,0,0,0,1,0,0,1,1,235
317817,27,0,0,0,0,0,1,1,1,491
317819,26,0,1,1,0,0,0,1,1,424
317822,22,1,0,0,0,0,0,0,1,15
317823,27,0,1,1,1,0,0,1,1,320
317826,20,0,1,0,1,0,0,1,1,127
317829,19,1,0,1,1,0,0,1,1,103
317831,44,0,0,1,1,0,0,1,1,139
317832,28,0,0,1,0,1,1,0,1,30
317835,30,0,1,0,0,0,0,0,1,40
317836,55,1,0,0,0,0,0,1,1,536
317837,28,1,0,1,1,0,0,1,0,580
317838,23,0,0,0,0,0,1,0,0,667
317840,33,0,1,0,1,0,1,1,1,25
317841,22,0,0,1,1,1,1,1,1,28
317843,38,0,1,1,1,1,1,0,1,878
317845,39,1,1,1,0,0,0,0,1,376
317848,18,0,1,0,0,0,0,1,1,109
317850,23,1,1,0,0,0,1,1,1,1
317851,30,1,0,1,0,0,0,0,1,118
317852,20,1,0,0,0,0,1,1,1,397
317853,40,0,0,1,0,0,0,0,1,273
317855,26,1,1,1,0,1,0,0,1,9
317858,25,1,0,0,0,0,1,1,1,34
317859,29,0,0,0,1,0,0,1,1,439
317860,19,1,0,1,0,0,0,0,1,138
317863,19,1,1,0,1,0,0,1,1,180
317865,24,0,1,0,0,0,1,1,1,5
317867,20,1,0,0,1,0,0,1,1,63
317869,22,0,0,0,0,0,0,0,1,148
317870,22,0,1,0,1,0,0,1,1,1
317877,46,0,1,1,1,1,1,1,1,580
317878,23,0,0,1,1,0,0,1,0,621
317879,23,1,1,1,0,0,0,1,1,2
317880,22,1,1,1,1,1,1,1,1,20
317887,37,0,1,1,0,0,0,0,1,315
317888,33,0,0,1,0,0,1,0,1,14
317893,21,1,1,0,1,0,1,1,1,77
317896,19,1,0,0,0,0,0,0,1,833
317897,36,0,0,0,1,0,1,1,1,111
317898,26,0,0,1,0,0,0,1,0,411
317900,18,0,1,0,1,0,1,1,1,376
317903,59,1,1,0,1,1,1,1,1,183
317905,20,0,1,0,0,0,1,0,1,93
317906,31,0,0,1,0,0,0,0,0,900
317907,23,0,1,1,1,0,1,1,1,1
317908,24,1,1,1,1,1,0,1,1,7
317909,26,1,0,0,1,0,1,1,1,723
317911,45,0,0,0,0,0,0,1,1,85
317913,28,0,0,1,0,1,0,0,0,581
317914,26,1,1,1,1,1,0,1,1,326
317915,58,1,1,0,1,1,0,1,1,8
317916,30,1,1,1,1,0,1,1,1,281
317917,41,0,0,0,1,0,0,1,0,635
317918,40,0,1,1,1,0,0,1,0,500
317919,24,1,0,1,0,0,0,0,0,706
317920,21,0,0,1,1,0,0,1,1,4
317921,19,1,1,1,1,1,1,1,1,6
317922,17,0,1,0,0,0,1,0,1,231
317923,20,0,0,0,0,0,1,0,1,235
317927,29,1,1,1,0,1,1,0,1,175
317930,38,0,1,1,1,1,1,1,1,435
317932,67,1,1,0,1,0,0,1,1,419
317933,18,0,0,0,0,0,0,1,1,787
317934,38,0,1,1,1,1,1,1,1,264
317936,24,1,1,1,0,1,1,0,1,33
317941,26,0,0,0,0,0,0,1,1,365
317943,21,1,0,0,1,0,0,1,1,397
317944,18,1,0,1,1,0,0,1,0,616
317947,27,0,0,1,0,0,0,1,1,111
317948,19,0,1,0,1,0,1,1,1,55
317955,27,1,0,1,1,0,0,1,1,23
317956,56,1,1,1,0,0,0,1,0,397
317957,18,0,0,1,0,0,0,1,1,468
317960,38,1,1,1,0,1,1,1,1,7
317961,34,1,0,1,0,0,0,0,0,606
317962,32,0,1,1,0,1,1,1,1,53
317965,27,0,0,0,1,0,1,1,1,63
317966,27,1,0,0,0,0,0,1,0,783
317967,41,1,1,1,0,1,1,1,1,70
317968,26,0,1,1,0,0,0,0,1,374
317969,50,1,1,0,0,0,0,1,0,1253
317972,27,1,1,1,1,0,0,1,1,428
317973,18,1,1,1,1,0,0,1,1,197
317974,21,1,0,0,0,0,1,1,1,479
317976,17,1,0,1,1,0,0,1,1,211
317977,36,0,0,0,0,0,1,1,1,423
317978,27,0,0,1,0,0,0,0,1,352
317980,21,0,0,0,1,0,1,1,1,49
317983,28,0,1,0,0,0,1,0,1,199
317984,23,1,0,0,1,0,1,1,1,14
317985,29,1,1,0,0,0,1,1,1,79
317988,18,0,1,0,1,0,1,1,1,290
317993,27,0,1,0,0,0,1,1,1,523
317994,20,0,0,1,1,0,0,1,0,579
317996,29,1,1,1,1,0,0,1,1,493
318002,24,1,0,0,1,0,1,1,1,282
318003,27,0,0,1,1,0,0,0,1,63
318004,26,0,1,1,0,0,0,0,1,60
318005,18,0,1,0,0,0,0,0,1,20
318007,22,1,0,1,1,0,0,1,1,21
318008,35,0,0,1,0,1,1,0,0,1040
318010,21,1,0,1,0,0,0,1,1,57
318011,18,0,1,0,0,0,1,0,1,956
318012,22,0,0,0,1,0,0,1,0,552
318015,20,0,0,0,1,0,0,1,1,296
318017,27,1,1,1,0,0,0,1,1,417
318018,22,1,1,0,1,0,1,1,1,800
318021,19,1,1,0,0,0,1,0,1,46
318023,47,0,0,0,1,0,1,1,1,87
318028,30,1,1,1,0,1,1,1,1,63
318030,33,1,0,1,0,0,1,0,1,6
318031,42,0,1,1,0,1,1,1,1,36
318034,26,0,1,1,1,0,0,1,1,161
318035,18,0,0,1,0,0,0,1,1,705
318038,23,0,0,1,1,0,0,1,1,57
318041,28,0,1,1,1,0,0,1,1,214
318042,19,0,0,0,0,0,0,0,1,1
318045,23,0,0,0,0,0,1,0,0,626
318048,24,1,0,0,0,0,0,1,1,656
318049,22,1,0,1,0,0,0,0,1,195
318050,28,1,1,0,1,0,1,1,1,26
318051,29,1,1,1,1,0,0,1,1,150
318056,20,1,0,1,1,1,0,1,1,743
318059,25,0,0,0,0,0,0,1,1,210
318060,33,1,1,1,0,0,0,0,0,635
318061,30,0,0,1,1,1,0,1,1,24
318062,26,1,0,0,0,0,0,0,1,41
318063,31,1,1,1,0,0,0,0,1,100
318064,24,0,1,0,1,1,0,1,1,12
318067,28,1,0,1,1,1,0,1,1,31
318070,24,1,0,1,1,0,1,1,1,25
318071,17,0,0,0,1,0,1,1,0,649
318074,19,0,0,1,0,0,0,0,0,1348
318077,19,1,0,0,0,0,1,0,1,135
318078,18,0,1,0,0,0,1,0,1,86
318079,25,1,0,1,0,0,0,0,0,590
318082,20,0,1,0,0,0,1,0,1,82
318084,36,1,1,1,1,0,1,1,0,696
318085,21,0,1,0,0,0,0,1,1,20
318086,18,1,1,0,0,0,1,0,1,195
318087,21,0,0,0,1,0,1,1,1,406
318089,39,0,0,1,0,1,1,0,1,89
318090,21,0,1,1,0,0,0,1,1,287
318094,55,1,1,0,0,1,0,1,1,450
318096,37,0,0,1,1,1,1,1,1,3
318097,31,1,0,1,0,1,0,1,1,81
318101,21,1,0,0,1,1,0,1,1,40
318102,30,0,0,1,0,1,1,1,1,2
318103,27,1,1,0,0,0,0,1,1,16
318105,37,0,0,0,0,0,1,1,1,277
318107,24,1,0,0,0,0,1,0,1,152
318108,52,1,0,0,0,0,0,0,0,642
318109,21,1,1,1,0,0,0,1,1,87
318114,19,1,0,0,1,0,0,1,0,905
318115,35,0,0,1,0,0,0,1,1,70
318116,24,0,1,0,0,0,1,1,1,583
318122,30,0,0,0,0,0,0,0,1,18
318126,40,0,1,0,1,1,0,1,1,242
318127,19,1,0,0,1,0,0,1,1,533
318132,41,0,1,0,1,0,1,1,1,13
318134,18,1,1,0,1,0,0,1,1,59
318135,26,0,0,1,0,0,0,1,1,136
318137,19,1,1,0,1,0,1,1,1,258
318140,24,1,1,1,1,1,0,1,1,54
318141,18,0,1,0,1,0,1,1,1,381
318147,30,1,1,1,0,0,1,0,1,36
318148,23,1,0,1,0,1,0,0,1,549
318150,19,0,1,1,0,1,1,0,1,48
318153,37,0,0,1,0,0,0,0,0,553
318158,38,0,1,1,0,1,1,0,1,69
318161,20,1,1,0,1,0,1,0,1,266
318162,32,1,1,1,1,0,0,1,1,196
318165,17,0,1,0,0,0,1,1,1,153
318167,20,1,1,1,1,0,0,1,1,391
318170,23,1,0,1,1,0,0,1,1,262
318173,43,1,0,0,1,0,1,1,1,458
318174,31,1,0,1,1,0,0,1,0,573
318175,18,0,0,0,0,0,0,0,1,257
318178,18,1,1,1,0,0,0,1,1,54
318179,17,0,1,0,1,0,1,1,1,35
318180,19,1,0,1,1,0,0,1,0,843
318183,21,0,0,0,1,0,0,1,1,514
318185,59,1,1,0,0,1,0,1,0,557
318187,48,0,1,1,1,1,1,1,1,208
318188,19,0,1,0,1,0,1,1,1,156
318191,35,0,1,0,0,0,0,0,1,32
318195,19,0,0,1,1,1,0,1,1,553
318199,22,1,0,1,0,0,0,1,1,523
318200,27,1,0,1,1,1,0,1,1,111
318201,22,1,0,1,0,0,0,0,0,628
318203,34,1,0,1,0,1,1,1,1,101
318204,22,0,0,0,0,0,0,1,1,146
318206,30,0,1,1,1,1,0,1,0,1254
318211,47,1,1,0,1,0,0,1,1,430
318213,50,0,0,0,0,0,0,1,0,586
318218,22,1,0,0,1,0,1,1,1,158
318220,27,1,0,0,1,0,1,1,1,180
318222,41,0,1,0,1,0,1,1,1,22
318223,18,0,0,0,1,0,1,1,1,330
318224,21,1,0,1,1,0,0,1,1,98
318225,29,1,0,1,0,0,0,1,1,486
318226,63,1,1,0,1,1,1,1,0,545
318230,33,0,0,1,0,1,1,0,1,268
318232,38,0,1,0,1,0,1,0,1,589
318234,17,0,0,0,1,0,1,1,1,224
318235,17,0,0,0,0,0,1,1,1,109
318238,19,0,0,0,1,0,1,1,1,19
318239,29,0,1,0,0,0,1,0,1,34
318240,22,1,1,0,0,0,1,1,1,5
318243,18,0,1,0,0,0,1,0,1,58
318244,22,1,1,0,0,0,1,0,1,3
318249,60,0,0,1,1,1,1,1,1,80
318250,50,0,0,0,1,0,1,0,1,63
318252,17,1,1,0,0,0,1,1,1,273
318254,17,0,0,0,0,0,0,1,0,817
318257,47,0,1,1,0,1,0,1,1,41
318259,36,1,1,1,1,0,0,1,1,209
318262,18,0,1,0,0,0,1,1,1,7
318265,24,1,1,1,0,0,0,1,1,82
318266,35,1,1,1,0,0,0,0,1,5
318268,19,0,0,0,0,0,1,0,1,43
318270,29,0,1,1,0,1,1,0,1,158
318271,21,1,1,0,1,0,1,1,1,36
318272,49,0,0,1,1,1,1,1,1,243
318273,23,1,0,1,0,0,0,1,1,266
318275,26,1,0,1,1,0,0,1,1,46
318278,30,1,1,1,1,0,0,1,1,322
318279,30,0,1,1,0,0,0,1,1,338
318280,33,1,1,0,0,0,1,1,1,5
318281,22,1,1,1,1,0,0,1,1,49
318282,24,0,0,0,0,0,1,1,1,83
318285,43,0,1,1,1,0,0,0,1,15
318286,33,0,1,1,0,1,1,0,1,35
318289,38,0,0,1,1,0,0,0,0,587
318291,28,1,1,0,0,0,1,0,0,688
318294,58,0,1,1,0,1,0,1,1,3
318295,20,0,1,1,1,0,0,1,1,25
318296,18,1,1,0,0,0,0,0,1,747
318301,24,1,0,1,0,0,0,0,0,751
318302,44,1,1,1,1,1,0,1,1,239
318303,26,0,0,1,0,0,0,0,0,598
318304,18,0,0,1,0,0,0,1,1,263
318305,17,1,0,0,0,0,1,1,1,40
318310,18,1,1,0,0,0,1,0,1,523
318311,26,0,0,1,0,0,0,0,1,98
318313,18,1,0,0,0,0,1,1,1,67
318314,21,0,0,1,0,1,1,1,1,184
318315,19,0,1,0,0,1,1,0,1,21
318319,36,0,1,1,1,0,0,1,0,389
318322,23,1,0,1,1,1,0,1,1,49
318323,40,0,1,0,1,0,1,1,1,24
318325,54,1,0,1,1,0,0,0,0,848
318326,43,0,0,0,0,0,0,0,0,601
318328,19,0,0,0,0,0,0,0,0,1127
318333,49,1,1,0,0,1,0,0,1,73
318335,43,0,1,0,1,1,0,1,1,257
318336,35,0,1,0,1,0,1,1,1,4
318337,18,1,1,0,1,0,0,1,1,4
318341,19,0,1,0,0,0,1,1,1,102
318344,27,0,1,0,0,0,1,1,1,237
318346,21,0,1,0,1,0,0,1,1,26
318350,29,0,1,0,1,0,0,1,1,9
318351,55,0,1,0,0,1,0,1,1,125
318354,26,0,1,1,1,1,0,1,1,296
318355,34,1,1,1,0,1,0,0,1,12
318356,24,1,1,0,0,0,1,0,1,48
318357,20,0,0,0,1,0,1,0,1,11
318358,20,0,0,0,0,0,0,1,1,96
318359,54,0,1,1,0,1,1,1,0,811
318361,50,1,1,0,1,0,1,1,0,707
318363,20,1,1,0,1,1,0,1,1,369
318364,47,0,1,1,1,0,1,1,1,3
318365,36,1,0,0,1,0,0,1,1,285
318366,37,1,1,0,1,0,1,1,1,1
318368,34,1,1,0,1,0,1,1,1,32
318371,29,1,0,1,1,0,0,1,1,594
318376,28,1,1,1,1,0,0,1,0,468
318378,18,1,1,0,1,0,0,1,1,27
318380,47,0,1,0,1,1,0,1,1,14
318382,19,0,0,0,1,0,1,1,1,225
318383,28,0,1,1,0,0,0,0,1,21
318384,30,1,1,1,0,0,0,0,0,704
318387,38,1,1,1,0,0,0,0,1,31
318388,33,0,0,1,0,0,0,1,1,361
318389,27,1,1,1,1,0,0,1,1,42
318390,19,0,0,0,1,0,0,1,1,195
318391,16,0,0,0,0,0,1,1,1,256
318392,25,0,1,1,0,0,0,0,1,485
318393,20,1,0,1,1,0,0,1,1,347
318394,21,0,0,1,0,0,0,1,1,478
318396,43,1,1,1,0,1,1,1,1,27
318397,31,1,0,1,1,0,0,1,1,132
318398,24,0,1,0,1,1,1,1,1,138
318399,20,0,1,0,0,0,1,0,0,595
318402,16,0,1,0,0,0,0,0,0,997
318403,24,0,1,0,0,0,0,1,1,30
318404,30,0,0,0,0,0,1,0,1,466
318406,17,0,1,0,0,0,0,1,1,151
318409,21,1,1,1,1,1,1,1,1,26
318410,22,1,1,1,0,0,0,1,1,97
318411,32,0,1,1,1,0,0,1,1,762
318412,27,1,0,0,0,0,0,1,1,14
318417,44,0,1,1,0,0,1,0,1,617
318419,21,0,1,1,1,0,0,1,1,3
318423,49,0,1,1,1,1,1,1,1,357
318424,58,0,0,0,1,1,0,1,1,11
318426,21,1,1,0,0,0,0,0,1,23
318428,36,1,1,1,1,1,1,1,1,78
